datum,M01AB_daily,M01AE_daily,N02BA_daily,N02BE_daily,N05B_daily,N05C_daily,R03_daily,R06_daily,M01AB_from_hourly,M01AE_from_hourly,N02BA_from_hourly,N02BE_from_hourly,N05B_from_hourly,N05C_from_hourly,R03_from_hourly,R06_from_hourly
2017-06-17,2.0,8.726,5.0,12.0,4.0,0.0,5.0,5.0,2.0,8.725999999999999,5.0,12.0,4.0,0.0,5.0,5.0
2017-06-18,4.0,7.34,1.1,26.6,2.0,0.0,12.0,3.33,4.0,7.34,1.1,26.6,2.0,0.0,12.0,3.33
2017-06-19,1.33,1.98,1.0,18.0,1.0,1.0,8.0,3.0,1.33,1.9800000000000002,1.0,18.0,1.0,1.0,8.0,3.0
2017-06-20,9.33,1.0,5.1,12.0,5.0,0.0,5.0,8.63,9.33,1.0,5.1,12.0,5.0,0.0,5.0,8.629999999999999
2017-06-21,4.0,1.33,2.0,21.0,4.0,0.0,2.0,5.4,4.0,1.33,2.0,21.0,4.0,0.0,2.0,5.4
2017-06-22,1.0,3.34,0.0,7.0,4.0,0.0,8.0,11.0,1.0,3.34,0.0,7.0,4.0,0.0,8.0,11.0
2017-06-23,1.0,1.34,2.0,16.0,5.0,0.0,0.0,1.2,1.0,1.34,2.0,16.0,5.0,0.0,0.0,1.2
2017-06-24,5.0,3.65,6.0,32.0,8.0,1.0,0.0,1.0,5.0,3.6500000000000004,6.0,32.0,8.0,1.0,0.0,1.0
2017-06-25,6.5,2.34,6.0,22.0,4.0,0.0,0.0,4.6,6.5,2.34,6.0,22.0,4.0,0.0,0.0,4.6
2017-06-26,7.68,3.033,6.25,10.0,11.0,0.0,0.0,3.0,7.68,3.033,6.25,10.0,11.0,0.0,0.0,3.0
2017-06-27,4.0,3.32,6.0,13.5,9.0,0.0,3.0,6.0,4.0,3.3200000000000003,6.0,13.5,9.0,0.0,3.0,6.0
2017-06-28,4.0,4.033,4.5,18.0,7.0,0.0,5.0,3.0,4.0,4.0329999999999995,4.5,18.0,7.0,0.0,5.0,3.0
2017-06-29,4.0,3.67,6.0,17.0,1.0,0.0,21.0,5.0,4.0,3.67,6.0,17.0,1.0,0.0,21.0,5.0
2017-06-30,6.67,2.132,2.0,18.0,2.0,0.0,0.0,6.0,6.67,2.132,2.0,18.0,2.0,0.0,0.0,6.0
2017-07-01,3.33,2.33,1.0,10.0,5.0,0.0,10.0,4.0,3.33,2.33,1.0,10.0,5.0,0.0,10.0,4.0
2017-07-02,5.0,3.68,2.0,9.0,6.0,0.0,0.0,4.0,5.0,3.68,2.0,9.0,6.0,0.0,0.0,4.0
2017-07-03,3.67,0.0,1.5,8.0,11.0,0.0,11.0,0.0,3.67,0.0,1.5,8.0,11.0,0.0,11.0,0.0
2017-07-04,10.67,2.34,5.0,18.0,7.0,0.0,0.0,6.0,10.67,2.34,5.0,18.0,7.0,0.0,0.0,6.0
2017-07-05,4.5,1.66,2.0,16.0,20.0,0.0,22.0,6.0,4.5,1.6600000000000001,2.0,16.0,20.0,0.0,22.0,6.0
2017-07-06,4.33,7.0,4.0,20.6,3.0,1.0,1.0,1.0,4.33,7.0,4.0,20.6,3.0,1.0,1.0,1.0
2017-07-07,5.0,2.0,4.1,17.0,6.0,0.0,1.0,0.0,5.0,2.0,4.1,17.0,6.0,0.0,1.0,0.0
2017-07-08,4.99,4.089,5.0,16.0,12.0,0.0,1.0,3.0,4.99,4.0889999999999995,5.0,16.0,12.0,0.0,1.0,3.0
2017-07-09,2.33,7.16,0.5,15.0,4.0,0.0,1.0,4.0,2.33,7.16,0.5,15.0,4.0,0.0,1.0,4.0
2017-07-10,2.0,4.353,4.0,12.0,5.0,2.0,7.0,3.0,2.0,4.353,4.0,12.0,5.0,2.0,7.0,3.0
2017-07-11,3.34,0.68,0.0,18.0,2.0,0.0,7.0,2.0,3.34,0.68,0.0,18.0,2.0,0.0,7.0,2.0
2017-07-12,2.0,5.34,0.0,15.4,12.0,0.0,3.0,0.0,2.0,5.34,0.0,15.4,12.0,0.0,3.0,0.0
2017-07-13,3.33,3.34,2.15,9.6,5.0,3.0,3.0,2.0,3.33,3.34,2.15,9.6,5.0,3.0,3.0,2.0
2017-07-14,2.33,3.759,2.0,16.0,8.0,0.0,5.0,3.0,2.33,3.759,2.0,16.0,8.0,0.0,5.0,3.0
2017-07-15,3.33,9.34,3.0,21.0,3.0,0.0,0.0,2.0,3.33,9.34,3.0,21.0,3.0,0.0,0.0,2.0
2017-07-16,11.34,9.34,3.0,19.0,6.0,0.0,0.0,1.0,11.34,9.34,3.0,19.0,6.0,0.0,0.0,1.0
2017-07-17,9.0,4.747,3.0,16.4,6.0,2.0,4.0,3.0,9.0,4.747,3.0,16.4,6.0,2.0,4.0,3.0
2017-07-18,9.67,5.67,1.5,14.0,8.0,0.0,20.0,4.0,9.67,5.67,1.5,14.0,8.0,0.0,20.0,4.0
2017-07-19,6.33,3.66,4.0,20.6,6.0,3.0,1.0,6.0,6.33,3.66,4.0,20.6,6.0,3.0,1.0,6.0
2017-07-20,5.0,4.0,3.0,18.0,11.0,2.0,2.0,2.0,5.0,4.0,3.0,18.0,11.0,2.0,2.0,2.0
2017-07-21,2.33,1.0,3.0,14.0,5.0,0.0,0.0,3.0,2.33,1.0,3.0,14.0,5.0,0.0,0.0,3.0
2017-07-22,3.0,5.69,5.0,22.0,3.0,1.0,0.0,2.0,3.0,5.69,5.0,22.0,3.0,1.0,0.0,2.0
2017-07-23,6.5,2.429,2.0,12.0,4.0,0.0,4.0,5.0,6.5,2.4290000000000003,2.0,12.0,4.0,0.0,4.0,5.0
2017-07-24,3.84,1.0,2.1,15.0,6.0,0.0,0.0,3.0,3.84,1.0,2.1,15.0,6.0,0.0,0.0,3.0
2017-07-25,6.34,2.35,2.0,14.0,5.0,0.0,6.0,0.1,6.34,2.3499999999999996,2.0,14.0,5.0,0.0,6.0,0.1
2017-07-26,3.33,6.779,3.0,15.0,11.0,1.0,1.0,1.0,3.33,6.779,3.0,15.0,11.0,1.0,1.0,1.0
2017-07-27,5.0,0.67,0.0,12.4,8.0,0.0,0.0,1.0,5.0,0.67,0.0,12.4,8.0,0.0,0.0,1.0
2017-07-28,4.0,5.0,1.1,17.2,10.0,0.0,0.0,3.0,4.0,5.0,1.1,17.2,10.0,0.0,0.0,3.0
2017-07-29,3.0,3.33,2.0,14.15,1.0,0.0,0.0,4.0,3.0,3.33,2.0,14.15,1.0,0.0,0.0,4.0
2017-07-30,4.125,2.66,2.0,13.0,11.0,0.0,0.0,1.0,4.125,2.66,2.0,13.0,11.0,0.0,0.0,1.0
2017-07-31,7.34,0.81,2.25,21.0,9.0,0.0,5.0,2.0,7.34,0.81,2.25,21.0,9.0,0.0,5.0,2.0
2017-08-01,7.33,3.33,2.0,15.6,3.0,0.0,1.0,1.0,7.33,3.33,2.0,15.6,3.0,0.0,1.0,1.0
2017-08-02,6.0,2.66,1.0,25.0,2.0,0.0,1.0,4.0,6.0,2.66,1.0,25.0,2.0,0.0,1.0,4.0
2017-08-03,6.33,0.66,4.0,10.0,8.0,0.0,1.0,3.0,6.33,0.66,4.0,10.0,8.0,0.0,1.0,3.0
2017-08-04,8.0,4.0,1.0,15.0,11.0,2.0,5.0,2.0,8.0,4.0,1.0,15.0,11.0,2.0,5.0,2.0
2017-08-05,4.66,2.472,2.0,13.312,2.0,0.0,0.0,2.0,4.66,2.472,2.0,13.312000000000001,2.0,0.0,0.0,2.0
2017-08-06,2.0,3.429,1.0,13.0,6.0,0.0,0.0,3.0,2.0,3.429,1.0,13.0,6.0,0.0,0.0,3.0
2017-08-07,1.0,5.34,3.1,16.0,9.0,2.0,0.0,0.0,1.0,5.34,3.1,16.0,9.0,2.0,0.0,0.0
2017-08-08,6.0,1.703,2.1,11.188,8.0,0.0,0.0,4.2,6.0,1.703,2.1,11.188,8.0,0.0,0.0,4.2
2017-08-09,2.33,5.1,3.15,13.0,15.0,0.0,2.0,2.2,2.33,5.1000000000000005,3.15,13.0,15.0,0.0,2.0,2.2
2017-08-10,0.0,3.99,4.0,9.0,19.0,0.0,3.0,1.1,0.0,3.99,4.0,9.0,19.0,0.0,3.0,1.1
2017-08-11,4.33,1.65,5.1,8.0,6.0,3.0,0.0,0.0,4.33,1.6500000000000001,5.1,8.0,6.0,3.0,0.0,0.0
2017-08-12,2.69,4.939,2.5,22.6,4.0,0.0,6.0,2.0,2.69,4.939,2.5,22.6,4.0,0.0,6.0,2.0
2017-08-13,3.66,3.65,2.05,24.0,5.0,0.0,1.0,1.0,3.66,3.6500000000000004,2.05,24.0,5.0,0.0,1.0,1.0
2017-08-14,11.34,2.067,4.0,13.0,4.0,0.0,0.0,2.0,11.34,2.067,4.0,13.0,4.0,0.0,0.0,2.0
2017-08-15,2.33,6.703,2.15,35.0,11.0,0.0,2.0,3.0,2.33,6.702999999999999,2.15,35.0,11.0,0.0,2.0,3.0
2017-08-16,5.33,3.67,1.0,10.45,13.0,0.0,4.0,2.0,5.33,3.67,1.0,10.45,13.0,0.0,4.0,2.0
2017-08-17,5.16,1.33,5.0,12.0,8.0,0.0,1.0,1.5,5.16,1.33,5.0,12.0,8.0,0.0,1.0,1.5
2017-08-18,2.33,3.99,3.0,15.0,4.0,0.0,0.0,3.0,2.33,3.99,3.0,15.0,4.0,0.0,0.0,3.0
2017-08-19,5.0,4.713,3.0,16.0,10.0,0.0,11.0,2.0,5.0,4.713,3.0,16.0,10.0,0.0,11.0,2.0
2017-08-20,4.33,2.056,6.0,14.4,6.0,0.0,2.0,1.0,4.33,2.056,6.0,14.4,6.0,0.0,2.0,1.0
2017-08-21,9.33,3.34,2.4,19.0,4.0,0.0,0.0,0.0,9.33,3.34,2.4,19.0,4.0,0.0,0.0,0.0
2017-08-22,6.0,1.34,3.15,22.2,3.0,0.0,0.0,2.0,6.0,1.34,3.15,22.2,3.0,0.0,0.0,2.0
2017-08-23,3.33,2.33,2.0,42.0,8.0,0.0,9.0,3.0,3.33,2.33,2.0,42.0,8.0,0.0,9.0,3.0
2017-08-24,8.0,9.053,2.0,27.0,13.0,0.0,1.0,3.0,8.0,9.053,2.0,27.0,13.0,0.0,1.0,3.0
2017-08-25,6.0,3.01,1.0,20.25,17.0,0.0,0.0,1.0,6.0,3.0100000000000002,1.0,20.25,17.0,0.0,0.0,1.0
2017-08-26,4.99,3.516,1.0,19.0,10.0,0.0,6.0,2.0,4.99,3.516,1.0,19.0,10.0,0.0,6.0,2.0
2017-08-27,3.0,5.34,1.0,21.3,5.0,2.0,7.0,1.0,3.0,5.34,1.0,21.3,5.0,2.0,7.0,1.0
2017-08-28,8.0,7.0,5.0,16.0,12.0,0.0,1.0,3.0,8.0,7.0,5.0,16.0,12.0,0.0,1.0,3.0
2017-08-29,7.0,3.066,3.5,17.0,5.0,0.0,11.0,2.1,7.0,3.0660000000000003,3.5,17.0,5.0,0.0,11.0,2.1
2017-08-30,7.67,3.99,3.15,17.0,4.0,3.0,0.0,2.0,7.67,3.99,3.15,17.0,4.0,3.0,0.0,2.0
2017-08-31,16.68,3.033,3.05,17.0,4.0,0.0,0.0,1.0,16.68,3.033,3.05,17.0,4.0,0.0,0.0,1.0
2017-09-01,3.34,3.0,5.0,20.6,8.0,0.0,2.0,0.0,3.34,3.0,5.0,20.6,8.0,0.0,2.0,0.0
2017-09-02,6.34,2.13,6.0,18.4,8.0,0.0,1.0,3.0,6.34,2.13,6.0,18.4,8.0,0.0,1.0,3.0
2017-09-03,6.83,5.462,2.0,18.4,7.0,0.0,1.0,3.0,6.83,5.462,2.0,18.4,7.0,0.0,1.0,3.0
2017-09-04,6.5,3.33,6.0,24.0,7.0,0.0,0.0,3.0,6.5,3.33,6.0,24.0,7.0,0.0,0.0,3.0
2017-09-05,6.17,4.02,4.0,19.1,7.0,1.0,2.0,1.3,6.17,4.0200000000000005,4.0,19.1,7.0,1.0,2.0,1.3
2017-09-06,4.33,3.0,5.0,32.0,6.0,0.0,3.0,3.0,4.33,3.0,5.0,32.0,6.0,0.0,3.0,3.0
2017-09-07,3.0,1.0,3.2,18.0,2.0,0.0,0.0,2.0,3.0,1.0,3.2,18.0,2.0,0.0,0.0,2.0
2017-09-08,8.83,7.32,3.1,34.0,8.0,0.0,3.0,4.0,8.83,7.32,3.1,34.0,8.0,0.0,3.0,4.0
2017-09-09,6.0,8.34,2.5,20.0,7.0,0.0,0.0,4.0,6.0,8.34,2.5,20.0,7.0,0.0,0.0,4.0
2017-09-10,3.34,5.35,1.0,35.6,7.0,0.0,0.0,4.2,3.34,5.35,1.0,35.6,7.0,0.0,0.0,4.2
2017-09-11,2.0,3.373,2.0,12.0,16.0,0.0,0.0,2.0,2.0,3.3729999999999998,2.0,12.0,16.0,0.0,0.0,2.0
2017-09-12,1.0,4.35,5.2,18.25,6.0,1.0,1.0,2.2,1.0,4.3500000000000005,5.2,18.25,6.0,1.0,1.0,2.2
2017-09-13,4.0,0.66,2.0,25.0,16.0,0.0,5.0,0.0,4.0,0.66,2.0,25.0,16.0,0.0,5.0,0.0
2017-09-14,5.0,5.34,5.0,22.4,6.0,0.0,9.0,5.0,5.0,5.34,5.0,22.4,6.0,0.0,9.0,5.0
2017-09-15,3.0,3.0,3.0,16.0,12.0,1.0,8.0,3.0,3.0,3.0,3.0,16.0,12.0,1.0,8.0,3.0
2017-09-16,7.0,3.0,3.45,27.3,11.0,0.0,0.0,1.2,7.0,3.0,3.45,27.3,11.0,0.0,0.0,1.2
2017-09-17,5.0,4.34,4.0,32.0,6.0,1.0,7.0,5.0,5.0,4.34,4.0,32.0,6.0,1.0,7.0,5.0
2017-09-18,9.0,4.34,1.0,27.0,7.0,0.0,1.0,2.0,9.0,4.34,1.0,27.0,7.0,0.0,1.0,2.0
2017-09-19,3.33,6.033,1.0,43.25,6.0,2.0,6.0,9.0,3.33,6.0329999999999995,1.0,43.25,6.0,2.0,6.0,9.0
2017-09-20,2.0,2.363,0.1,35.45,6.0,0.0,6.0,0.0,2.0,2.363,0.1,35.45,6.0,0.0,6.0,0.0
2017-09-21,7.34,3.696,1.0,19.7,8.0,2.0,0.0,1.0,7.34,3.696,1.0,19.7,8.0,2.0,0.0,1.0
2017-09-22,4.66,2.241,3.0,27.5,2.0,0.0,0.0,3.0,4.66,2.241,3.0,27.5,2.0,0.0,0.0,3.0
2017-09-23,9.99,6.99,3.0,14.45,12.0,2.0,0.0,2.0,9.99,6.99,3.0,14.45,12.0,2.0,0.0,2.0
2017-09-24,3.66,4.826,2.0,52.4,7.0,1.0,6.0,1.0,3.66,4.8260000000000005,2.0,52.4,7.0,1.0,6.0,1.0
2017-09-25,1.0,2.517,1.0,39.2,7.0,3.0,26.0,1.0,1.0,2.517,1.0,39.2,7.0,3.0,26.0,1.0
2017-09-26,2.0,5.67,2.1,38.6,4.0,0.0,6.0,1.0,2.0,5.67,2.1,38.6,4.0,0.0,6.0,1.0
2017-09-27,4.0,2.33,3.0,38.0,7.0,3.0,3.0,0.0,4.0,2.33,3.0,38.0,7.0,3.0,3.0,0.0
2017-09-28,3.34,2.68,2.5,37.85,3.0,0.0,10.0,0.0,3.34,2.68,2.5,37.85,3.0,0.0,10.0,0.0
2017-09-29,1.0,5.0,3.0,35.4,8.0,6.0,5.0,1.0,1.0,5.0,3.0,35.4,8.0,6.0,5.0,1.0
2017-09-30,5.33,3.01,3.0,61.9,6.0,0.0,28.0,0.0,5.33,3.0100000000000002,3.0,61.9,6.0,0.0,28.0,0.0
2017-10-01,4.0,5.891,3.0,72.1,7.0,1.0,20.0,1.0,4.0,5.891,3.0,72.1,7.0,1.0,20.0,1.0
2017-10-02,8.33,2.0,3.15,18.0,3.0,1.0,0.0,0.0,8.33,2.0,3.15,18.0,3.0,1.0,0.0,0.0
2017-10-03,0.34,2.1,3.15,57.2,21.0,3.0,5.0,2.0,0.34,2.1,3.15,57.2,21.0,3.0,5.0,2.0
2017-10-04,2.0,4.33,4.0,37.0,6.0,0.0,2.0,1.0,2.0,4.33,4.0,37.0,6.0,0.0,2.0,1.0
2017-10-05,5.33,3.99,5.0,40.8,5.0,0.0,11.0,2.0,5.33,3.99,5.0,40.8,5.0,0.0,11.0,2.0
2017-10-06,3.99,4.66,1.0,39.8,7.0,0.0,6.0,2.0,3.99,4.66,1.0,39.8,7.0,0.0,6.0,2.0
2017-10-07,4.0,2.023,2.0,35.25,4.0,0.0,10.0,1.0,4.0,2.023,2.0,35.25,4.0,0.0,10.0,1.0
2017-10-08,8.67,3.261,5.2,77.1,2.0,0.0,15.0,4.0,8.67,3.261,5.2,77.1,2.0,0.0,15.0,4.0
2017-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-10,10.0,2.68,2.0,25.0,8.0,0.0,11.0,3.0,10.0,2.68,2.0,25.0,8.0,0.0,11.0,3.0
2017-10-11,3.5,1.0,4.6,39.4,2.0,0.0,6.0,2.5,3.5,1.0,4.6,39.4,2.0,0.0,6.0,2.5
2017-10-12,4.0,2.393,2.3,41.0,9.0,0.0,1.0,2.0,4.0,2.393,2.3,41.0,9.0,0.0,1.0,2.0
2017-10-13,5.33,1.396,0.6,38.0,8.0,2.0,3.0,4.0,5.33,1.3960000000000001,0.6,38.0,8.0,2.0,3.0,4.0
2017-10-14,4.84,3.66,4.0,42.2,9.0,1.0,20.0,0.0,4.84,3.66,4.0,42.2,9.0,1.0,20.0,0.0
2017-10-15,6.0,6.68,1.0,37.0,5.0,0.0,11.0,2.0,6.0,6.68,1.0,37.0,5.0,0.0,11.0,2.0
2017-10-16,2.33,0.67,0.0,45.1,9.0,0.0,2.0,2.0,2.33,0.67,0.0,45.1,9.0,0.0,2.0,2.0
2017-10-17,3.34,1.67,6.0,26.2,9.0,2.0,6.0,1.0,3.34,1.67,6.0,26.2,9.0,2.0,6.0,1.0
2017-10-18,5.34,1.33,1.0,52.85,15.0,0.0,1.0,1.0,5.34,1.33,1.0,52.85,15.0,0.0,1.0,1.0
2017-10-19,4.33,5.99,4.7,25.5,8.0,0.0,13.0,0.0,4.33,5.99,4.7,25.5,8.0,0.0,13.0,0.0
2017-10-20,2.83,4.363,3.0,36.25,15.0,0.0,8.0,0.0,2.83,4.3629999999999995,3.0,36.25,15.0,0.0,8.0,0.0
2017-10-21,3.33,3.769,3.3,25.2,9.0,3.0,5.0,4.0,3.33,3.769,3.3,25.2,9.0,3.0,5.0,4.0
2017-10-22,8.0,5.0,5.0,57.8,8.0,0.0,9.0,2.0,8.0,5.0,5.0,57.8,8.0,0.0,9.0,2.0
2017-10-23,3.33,1.363,2.0,28.6,4.0,0.0,28.0,1.0,3.33,1.363,2.0,28.6,4.0,0.0,28.0,1.0
2017-10-24,2.0,2.0,10.0,65.2,3.0,0.0,10.0,1.0,2.0,2.0,10.0,65.2,3.0,0.0,10.0,1.0
2017-10-25,6.34,3.33,5.35,26.9,4.0,0.0,1.0,1.0,6.34,3.33,5.35,26.9,4.0,0.0,1.0,1.0
2017-10-26,1.33,1.099,2.0,38.0,9.0,1.0,5.0,2.3,1.33,1.099,2.0,38.0,9.0,1.0,5.0,2.3
2017-10-27,6.32,2.363,6.0,26.0,14.0,1.0,21.0,2.0,6.32,2.363,6.0,26.0,14.0,1.0,21.0,2.0
2017-10-28,5.0,2.33,4.0,24.1,11.0,0.0,7.0,3.0,5.0,2.33,4.0,24.099999999999998,11.0,0.0,7.0,3.0
2017-10-29,7.66,2.373,1.05,36.0,3.0,0.0,1.0,2.2,7.66,2.373,1.05,36.0,3.0,0.0,1.0,2.2
2017-10-30,1.5,3.66,2.0,32.8,7.0,0.0,9.0,1.0,1.5,3.66,2.0,32.8,7.0,0.0,9.0,1.0
2017-10-31,4.33,1.363,4.0,38.0,2.0,0.0,0.0,1.0,4.33,1.363,4.0,38.0,2.0,0.0,0.0,1.0
2017-11-01,0.67,3.429,2.0,23.0,5.0,0.0,3.0,1.0,0.67,3.4290000000000003,2.0,23.0,5.0,0.0,3.0,1.0
2017-11-02,4.0,2.066,1.55,22.1,5.0,0.0,11.0,3.0,4.0,2.066,1.55,22.1,5.0,0.0,11.0,3.0
2017-11-03,2.33,7.67,4.4,37.4,10.0,3.0,6.0,1.0,2.33,7.67,4.4,37.4,10.0,3.0,6.0,1.0
2017-11-04,10.34,7.472,6.0,33.0,5.0,0.0,1.0,3.2,10.34,7.4719999999999995,6.0,33.0,5.0,0.0,1.0,3.2
2017-11-05,6.33,5.799,1.1,35.45,1.0,0.0,5.0,2.0,6.33,5.799,1.1,35.45,1.0,0.0,5.0,2.0
2017-11-06,8.34,3.2,2.0,20.2,11.0,3.0,8.0,1.0,8.34,3.2,2.0,20.2,11.0,3.0,8.0,1.0
2017-11-07,0.67,4.0,7.0,20.0,4.0,0.0,0.0,1.5,0.67,4.0,7.0,20.0,4.0,0.0,0.0,1.5
2017-11-08,6.0,1.1,2.0,9.2,1.0,0.0,5.0,1.0,6.0,1.1,2.0,9.2,1.0,0.0,5.0,1.0
2017-11-09,2.67,3.746,0.0,28.8,2.0,0.0,11.0,1.0,2.67,3.7460000000000004,0.0,28.8,2.0,0.0,11.0,1.0
2017-11-10,9.34,6.66,6.2,34.0,9.0,0.0,22.0,2.0,9.34,6.66,6.2,34.0,9.0,0.0,22.0,2.0
2017-11-11,8.5,3.0,4.1,32.0,8.0,0.0,2.0,0.0,8.5,3.0,4.1,32.0,8.0,0.0,2.0,0.0
2017-11-12,5.0,3.65,6.15,40.0,9.0,0.0,3.0,2.0,5.0,3.6500000000000004,6.15,40.0,9.0,0.0,3.0,2.0
2017-11-13,9.33,2.429,4.2,44.2,5.0,0.0,5.0,0.2,9.33,2.429,4.2,44.2,5.0,0.0,5.0,0.2
2017-11-14,3.0,0.859,2.0,6.8,14.0,0.0,19.0,1.0,3.0,0.859,2.0,6.8,14.0,0.0,19.0,1.0
2017-11-15,5.33,2.726,7.7,17.0,8.0,3.0,0.0,1.0,5.33,2.726,7.7,17.0,8.0,3.0,0.0,1.0
2017-11-16,5.33,2.0,3.0,17.6,3.0,0.0,1.0,1.0,5.33,2.0,3.0,17.6,3.0,0.0,1.0,1.0
2017-11-17,3.0,4.837,3.0,34.0,5.0,0.0,30.0,2.0,3.0,4.837,3.0,34.0,5.0,0.0,30.0,2.0
2017-11-18,5.33,8.45,2.0,42.5,2.0,0.0,8.0,1.2,5.33,8.45,2.0,42.5,2.0,0.0,8.0,1.2
2017-11-19,4.0,6.88,1.0,29.0,3.0,0.0,6.0,2.5,4.0,6.88,1.0,29.0,3.0,0.0,6.0,2.5
2017-11-20,2.34,5.34,2.4,28.8,10.0,0.0,2.0,0.0,2.34,5.34,2.4,28.8,10.0,0.0,2.0,0.0
2017-11-21,13.33,0.68,1.0,22.4,5.0,0.0,2.0,1.0,13.33,0.68,1.0,22.4,5.0,0.0,2.0,1.0
2017-11-22,2.0,4.0,1.0,26.1,20.0,0.0,1.0,1.0,2.0,4.0,1.0,26.1,20.0,0.0,1.0,1.0
2017-11-23,9.33,5.99,6.0,34.3,14.0,0.0,0.0,3.0,9.33,5.99,6.0,34.3,14.0,0.0,0.0,3.0
2017-11-24,8.0,3.132,5.0,34.324,5.0,2.0,2.0,0.0,8.0,3.132,5.0,34.324,5.0,2.0,2.0,0.0
2017-11-25,5.33,6.076,4.1,26.5,8.0,0.0,2.0,0.0,5.33,6.0760000000000005,4.1,26.5,8.0,0.0,2.0,0.0
2017-11-26,5.66,5.786,1.0,31.2,2.0,1.0,12.0,2.0,5.66,5.786,1.0,31.2,2.0,1.0,12.0,2.0
2017-11-27,1.34,3.67,6.1,34.825,4.0,0.0,7.0,3.0,1.34,3.67,6.1,34.825,4.0,0.0,7.0,3.0
2017-11-28,5.0,1.34,5.35,40.6,5.0,3.0,8.0,3.0,5.0,1.34,5.35,40.6,5.0,3.0,8.0,3.0
2017-11-29,6.34,2.397,4.1,32.6,7.0,0.0,5.0,3.0,6.34,2.3970000000000002,4.1,32.6,7.0,0.0,5.0,3.0
2017-11-30,5.67,1.396,3.0,30.0,2.0,0.0,9.0,3.0,5.67,1.396,3.0,30.0,2.0,0.0,9.0,3.0
2017-12-01,10.33,7.66,1.0,25.4,3.0,0.0,5.0,2.0,10.33,7.66,1.0,25.4,3.0,0.0,5.0,2.0
2017-12-02,4.33,3.67,5.0,22.0,11.0,0.0,0.0,1.5,4.33,3.67,5.0,22.0,11.0,0.0,0.0,1.5
2017-12-03,5.33,6.023,3.0,33.4,3.0,0.0,6.0,2.0,5.33,6.023,3.0,33.4,3.0,0.0,6.0,2.0
2017-12-04,1.0,2.363,4.0,15.6,3.0,0.0,13.0,3.0,1.0,2.363,4.0,15.6,3.0,0.0,13.0,3.0
2017-12-05,3.68,3.165,4.05,17.1,1.0,0.0,6.0,2.0,3.68,3.165,4.05,17.1,1.0,0.0,6.0,2.0
2017-12-06,4.0,4.396,2.1,29.2,12.0,0.0,6.0,1.0,4.0,4.396,2.1,29.2,12.0,0.0,6.0,1.0
2017-12-07,3.0,2.66,5.45,24.9,8.0,0.0,7.0,1.0,3.0,2.66,5.45,24.9,8.0,0.0,7.0,1.0
2017-12-08,5.33,2.51,3.5,44.2,5.0,1.0,7.0,2.0,5.33,2.5100000000000002,3.5,44.2,5.0,1.0,7.0,2.0
2017-12-09,5.0,2.17,5.4,36.6,14.0,0.0,7.0,2.0,5.0,2.17,5.4,36.6,14.0,0.0,7.0,2.0
2017-12-10,5.0,2.802,5.0,48.0,7.0,0.0,18.0,2.0,5.0,2.802,5.0,48.0,7.0,0.0,18.0,2.0
2017-12-11,8.0,6.0,5.5,34.4,10.0,0.0,6.0,1.0,8.0,6.0,5.5,34.4,10.0,0.0,6.0,1.0
2017-12-12,1.33,5.066,3.0,44.0,6.0,1.0,12.0,2.0,1.33,5.066,3.0,44.0,6.0,1.0,12.0,2.0
2017-12-13,4.0,3.34,2.3,29.0,9.0,0.0,0.0,1.0,4.0,3.34,2.3,29.0,9.0,0.0,0.0,1.0
2017-12-14,3.0,3.0,3.0,30.0,5.0,0.0,0.0,3.0,3.0,3.0,3.0,30.0,5.0,0.0,0.0,3.0
2017-12-15,4.18,5.01,2.5,29.0,6.0,0.0,0.0,1.0,4.18,5.01,2.5,29.0,6.0,0.0,0.0,1.0
2017-12-16,11.0,6.0,3.0,36.6,6.0,1.0,1.0,2.0,11.0,6.0,3.0,36.6,6.0,1.0,1.0,2.0
2017-12-17,7.0,0.33,5.1,37.0,11.0,0.0,15.0,2.0,7.0,0.33,5.1,37.0,11.0,0.0,15.0,2.0
2017-12-18,0.66,4.67,6.0,31.6,7.0,0.0,8.0,0.0,0.66,4.67,6.0,31.6,7.0,0.0,8.0,0.0
2017-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,2.0,3.396,3.0,27.2,3.0,0.0,11.0,2.0,2.0,3.396,3.0,27.2,3.0,0.0,11.0,2.0
2017-12-21,2.02,2.66,4.0,23.4,5.0,0.0,6.0,0.0,2.02,2.66,4.0,23.4,5.0,0.0,6.0,0.0
2017-12-22,5.99,2.769,1.5,26.0,13.0,0.0,1.0,1.6,5.99,2.769,1.5,26.0,13.0,0.0,1.0,1.6
2017-12-23,6.0,4.505,6.1,28.3,6.0,0.0,1.0,1.0,6.0,4.505,6.1,28.3,6.0,0.0,1.0,1.0
2017-12-24,7.66,3.46,2.0,32.2,4.0,0.0,5.0,1.0,7.66,3.46,2.0,32.2,4.0,0.0,5.0,1.0
2017-12-25,1.0,0.62,4.1,15.53,4.0,0.0,6.0,2.0,1.0,0.62,4.1,15.530000000000001,4.0,0.0,6.0,2.0
